customer_id,tenure_months,plan_type,acquisition_channel,weekly_deliveries_last_8w,skipped_weeks_last_8w,avg_box_price,discount_pct_last_order,support_tickets_last_90d,avg_ticket_resolution_hrs,late_deliveries_last_90d,app_sessions_last_30d,recipe_swaps_last_30d,days_since_last_login,referred_friends_total,loyalty_tier,churned
283,20,2-person-4meal,paid_social,3,0,9.78,14.4,1,25.7,0,6,0,0,0,none,0
284,4,4-person-2meal,paid_social,5,2,17.26,12.8,0,4.9,0,1,1,7,1,none,0
285,1,2-person-4meal,affiliate,6,0,11.56,8.9,1,14.2,0,5,2,4,0,silver,0
286,16,4-person-4meal,organic_search,8,0,8.39,15.6,0,2.3,0,1,3,2,0,silver,0
287,15,2-person-3meal,affiliate,7,1,13.98,10.8,0,1.1,1,9,0,0,0,silver,0
288,14,2-person-3meal,organic_search,7,0,10.97,4.5,0,14.0,0,0,0,3,0,none,0
289,21,2-person-3meal,paid_social,2,0,7.43,12.6,0,17.5,0,1,1,0,0,silver,0
290,8,4-person-4meal,paid_social,6,2,14.25,0,1,18.8,0,4,0,18,0,none,0
291,10,4-person-2meal,paid_social,5,0,11.54,12.8,0,7.0,0,3,0,0,0,none,0
292,6,2-person-4meal,paid_social,7,1,15.32,12.5,0,0.5,0,16,2,8,0,silver,0
293,1,2-person-4meal,email,3,1,9.61,24.7,1,4.6,2,9,0,7,0,none,1
294,19,4-person-4meal,organic_search,4,0,14.0,18.3,0,0.5,0,6,5,0,0,none,0
295,16,2-person-4meal,organic_search,5,0,11.57,0,0,19.4,0,5,2,12,0,silver,0
296,5,4-person-4meal,referral,4,3,11.3,6.9,1,21.8,0,1,0,5,1,none,0
297,8,2-person-4meal,paid_social,5,3,7.59,0,0,19.3,0,9,2,17,0,none,1
298,1,4-person-2meal,organic_search,4,0,14.11,9.5,0,33.4,0,4,2,18,0,none,1
299,6,2-person-3meal,affiliate,4,1,8.37,7.0,1,4.0,1,6,2,11,0,none,1
300,17,2-person-3meal,referral,7,1,10.2,8.0,2,6.5,0,4,3,18,1,silver,0
301,8,2-person-3meal,paid_social,3,3,10.24,4.5,0,11.0,0,0,0,1,1,none,1
302,6,4-person-2meal,organic_search,5,0,11.33,13.8,3,30.6,0,5,0,3,0,silver,1
303,12,4-person-2meal,organic_search,7,1,11.65,10.6,0,10.8,0,0,2,14,0,silver,0
304,12,2-person-4meal,organic_search,4,0,14.81,5.2,0,15.1,1,0,0,7,0,none,0
305,12,4-person-2meal,email,8,0,13.45,0,0,22.1,0,11,1,0,1,none,0
306,1,2-person-3meal,referral,5,0,10.78,6.7,0,24.5,0,4,1,10,0,none,0
307,1,4-person-2meal,organic_search,8,0,14.44,28.4,2,3.7,0,1,0,0,0,none,1
308,9,4-person-4meal,paid_social,5,1,11.72,13.4,0,5.8,1,0,0,0,0,none,1
309,14,4-person-2meal,email,4,3,10.27,34.2,0,2.1,0,0,1,7,0,gold,0
310,9,4-person-2meal,paid_social,5,1,9.07,13.6,0,2.8,0,8,1,10,0,silver,0
311,4,2-person-4meal,paid_social,6,1,11.66,5.9,0,0.5,1,12,2,0,0,silver,0
312,5,4-person-4meal,organic_search,3,1,12.57,20.5,0,4.9,0,11,0,11,0,none,1
313,16,2-person-3meal,paid_social,7,0,5.81,25.3,0,10.1,0,7,0,0,0,gold,0
314,14,4-person-2meal,organic_search,7,0,13.7,8.7,2,6.7,0,10,2,5,0,none,0
315,11,4-person-4meal,organic_search,3,0,10.21,3.8,2,25.3,0,7,1,7,0,silver,0
316,15,2-person-4meal,email,5,0,10.65,12.5,0,6.8,1,11,5,10,1,silver,0
317,10,4-person-4meal,paid_social,3,0,12.55,12.0,2,5.9,1,6,0,9,1,none,0
318,1,4-person-4meal,organic_search,4,2,9.4,6.0,0,31.3,0,8,0,2,1,none,0
319,2,4-person-2meal,paid_social,3,1,12.4,2.4,0,16.4,0,5,0,8,0,silver,0
320,17,2-person-3meal,paid_social,6,1,10.17,10.3,0,20.4,1,6,3,1,1,silver,0
321,20,2-person-4meal,referral,8,0,8.62,10.1,0,18.9,1,3,3,13,0,gold,0
322,1,4-person-2meal,paid_social,5,0,13.33,11.8,1,13.8,0,3,4,15,0,silver,1
323,2,2-person-3meal,email,4,1,10.59,19.7,1,14.0,1,8,0,0,0,silver,0
324,20,2-person-3meal,organic_search,7,0,7.95,15.5,1,0.5,0,5,3,1,0,gold,0
325,7,2-person-3meal,referral,3,2,10.05,17.2,0,12.3,1,0,0,2,0,none,1
326,16,4-person-4meal,organic_search,6,2,10.99,0,0,14.2,0,4,0,2,0,none,1
327,10,2-person-3meal,paid_social,4,0,9.5,26.8,0,0.5,0,6,1,5,0,none,1
328,4,2-person-4meal,paid_social,2,0,11.89,3.9,0,1.8,2,9,2,13,0,none,1
329,15,4-person-4meal,paid_social,2,3,11.1,20.4,2,18.5,0,2,0,9,0,none,1
330,1,2-person-3meal,paid_social,6,0,10.67,12.1,1,11.2,2,6,0,0,0,silver,1
331,12,4-person-2meal,organic_search,6,0,13.98,5.9,0,19.0,1,12,0,7,0,none,0
332,13,2-person-3meal,organic_search,8,0,9.27,7.5,0,9.1,1,6,2,18,1,none,0
333,16,2-person-4meal,referral,6,0,14.62,8.2,0,12.6,0,9,3,2,0,silver,0
334,1,2-person-4meal,organic_search,6,0,12.61,12.6,0,24.3,1,16,2,10,1,none,0
335,12,4-person-4meal,organic_search,7,0,7.48,9.5,1,12.8,0,12,3,1,0,none,0
336,3,2-person-4meal,organic_search,3,1,9.44,14.4,1,8.7,0,6,2,6,0,none,1
337,25,2-person-3meal,referral,3,5,13.19,6.8,0,5.1,1,8,0,13,0,none,1
338,1,2-person-4meal,paid_social,4,3,13.42,14.2,0,28.7,1,0,2,7,0,none,0
339,4,2-person-3meal,affiliate,7,1,13.32,6.7,1,6.9,0,11,0,9,0,none,1
340,2,4-person-2meal,affiliate,7,1,10.1,1.5,1,25.4,2,9,2,27,0,none,0
341,1,2-person-4meal,affiliate,2,1,9.75,17.5,0,11.0,0,2,2,0,0,none,0
342,7,4-person-4meal,organic_search,7,0,13.22,0,3,22.5,0,6,2,2,0,none,0
343,1,2-person-3meal,paid_social,5,3,11.03,14.2,1,0.5,1,5,1,10,0,gold,0
344,4,4-person-2meal,referral,4,0,9.39,4.7,0,5.2,0,14,1,13,0,none,1
345,19,2-person-4meal,organic_search,4,0,16.75,16.2,0,11.1,0,6,1,4,0,none,1
346,18,4-person-2meal,email,6,2,13.94,6.1,1,15.6,2,2,4,0,1,none,1
347,6,4-person-2meal,email,4,1,5.1,0,0,11.0,0,4,1,3,0,silver,0
348,11,2-person-4meal,referral,6,1,9.83,0,1,37.1,0,7,0,3,0,none,0
349,6,2-person-3meal,email,8,0,12.37,13.8,0,8.3,1,0,4,8,0,silver,0
350,17,4-person-2meal,paid_social,4,0,11.22,0,1,2.4,1,9,3,5,0,none,1
351,19,4-person-2meal,referral,5,0,10.42,8.2,0,17.8,1,4,1,12,0,none,1
352,7,2-person-3meal,paid_social,4,3,10.83,4.1,0,6.9,1,15,0,4,0,gold,0
353,4,4-person-4meal,affiliate,7,0,9.86,6.3,0,1.0,0,7,0,12,0,silver,0
354,13,4-person-4meal,organic_search,6,1,10.76,21.8,1,17.0,0,0,0,3,0,silver,0
355,8,4-person-2meal,paid_social,8,0,9.71,20.0,0,6.0,1,0,3,9,0,none,0
356,23,2-person-3meal,referral,6,1,11.75,9.4,0,26.5,1,10,3,5,0,none,0
357,12,2-person-4meal,organic_search,6,1,12.78,18.4,0,14.4,0,11,1,1,0,none,0
358,2,4-person-2meal,paid_social,5,1,12.34,10.9,0,6.1,1,13,2,6,0,none,0
359,17,2-person-4meal,organic_search,2,4,13.04,9.0,0,8.5,0,9,3,18,0,gold,1
360,3,2-person-4meal,referral,6,1,10.3,15.7,1,21.0,2,15,1,8,1,silver,0
361,16,2-person-3meal,referral,5,0,12.37,0.6,0,15.5,1,11,1,16,0,silver,1
362,7,4-person-4meal,organic_search,3,2,11.05,3.5,0,23.5,2,4,1,2,0,none,0
363,5,4-person-4meal,organic_search,6,1,14.61,1.0,0,17.5,0,1,2,0,0,none,1
364,21,4-person-2meal,referral,6,2,14.72,11.0,1,3.7,1,6,0,1,0,silver,0
365,1,4-person-4meal,paid_social,5,0,9.52,7.3,1,22.0,0,7,1,0,1,none,0
366,16,2-person-3meal,paid_social,3,0,12.4,4.0,0,17.7,0,11,0,2,0,none,0
367,11,4-person-2meal,referral,6,2,11.0,0,3,13.0,0,15,1,0,1,none,1
368,5,4-person-2meal,email,4,1,11.55,15.3,0,17.9,0,0,1,9,0,silver,0
369,2,2-person-3meal,organic_search,5,0,8.44,0.8,1,0.5,0,12,2,1,1,silver,0
370,18,4-person-4meal,paid_social,1,0,14.97,16.9,1,21.7,0,12,1,0,1,none,0
371,8,4-person-4meal,referral,8,0,12.15,13.3,0,9.4,2,3,2,5,1,silver,0
372,5,2-person-4meal,organic_search,6,2,11.39,0,2,9.3,0,0,0,10,0,none,1
373,16,4-person-2meal,affiliate,8,0,13.62,20.0,0,18.5,0,5,2,3,0,none,0
374,11,4-person-2meal,referral,3,0,11.17,5.8,1,18.6,0,15,0,1,1,none,0
375,11,4-person-2meal,affiliate,4,2,10.3,0,2,34.2,1,5,0,15,1,gold,0
376,8,4-person-2meal,referral,8,0,11.75,0,1,0.5,1,0,2,3,0,none,0
377,11,4-person-2meal,organic_search,4,2,13.14,0.6,0,11.0,2,9,2,1,0,silver,0
378,8,2-person-3meal,organic_search,5,0,9.87,5.2,1,11.6,0,3,3,0,0,none,0
379,9,2-person-4meal,paid_social,6,2,10.59,0,1,19.5,0,6,0,18,0,none,1
380,1,4-person-4meal,affiliate,7,0,10.74,0,0,24.9,1,0,0,6,1,silver,0
381,14,4-person-2meal,paid_social,7,1,12.08,0,0,22.2,0,10,0,7,0,none,0
382,4,4-person-2meal,affiliate,6,2,13.2,26.6,3,6.9,0,18,3,0,0,gold,0
383,8,4-person-4meal,organic_search,4,0,10.83,13.9,0,12.5,0,0,0,19,0,none,0
384,14,4-person-2meal,paid_social,4,1,13.18,0,1,13.8,0,1,0,8,0,silver,0
385,2,4-person-4meal,paid_social,7,0,12.29,17.9,0,16.3,1,0,2,15,0,none,1
386,6,2-person-3meal,paid_social,3,1,14.45,5.9,2,29.6,1,6,2,14,0,none,1
387,5,4-person-2meal,paid_social,6,2,14.42,16.4,0,21.3,0,10,0,6,0,none,0
388,6,2-person-4meal,organic_search,8,0,10.3,10.4,1,16.1,0,6,0,6,1,none,0
389,2,2-person-3meal,affiliate,4,2,10.74,24.8,2,16.6,1,2,1,14,0,none,1
390,8,4-person-4meal,email,5,3,12.98,13.0,0,41.6,1,9,1,4,0,none,0
391,1,4-person-2meal,organic_search,5,3,11.69,0,0,6.6,2,4,0,0,0,none,1
392,5,2-person-3meal,organic_search,4,1,11.45,15.4,0,4.0,1,6,0,11,0,none,0
393,13,4-person-2meal,email,2,0,10.36,15.9,1,17.4,1,2,1,3,0,none,0
394,13,2-person-3meal,paid_social,4,2,11.99,23.0,1,23.7,0,1,0,14,1,none,1
395,21,4-person-4meal,paid_social,3,2,11.74,12.6,0,10.0,0,2,0,5,0,none,0
396,9,2-person-4meal,affiliate,5,1,8.8,15.8,0,28.8,0,0,1,0,1,none,0
397,15,2-person-3meal,referral,5,2,11.73,22.6,0,4.1,0,1,0,4,0,silver,0
398,2,4-person-4meal,affiliate,6,1,12.84,25.1,0,7.9,1,6,1,10,1,none,0
399,10,4-person-4meal,paid_social,4,1,12.49,0.4,0,0.5,0,3,0,0,0,none,0
400,10,4-person-4meal,affiliate,5,0,9.94,5.2,0,14.9,0,2,0,0,0,none,0
401,8,4-person-4meal,affiliate,6,2,13.37,1.4,0,8.5,0,5,0,0,0,none,0
402,1,4-person-4meal,paid_social,4,3,15.16,3.3,0,0.5,1,0,2,0,0,silver,1
403,12,2-person-3meal,affiliate,8,0,10.68,9.2,2,23.4,0,5,3,13,1,none,1
404,4,2-person-4meal,paid_social,5,2,10.49,15.9,3,19.9,0,8,0,0,0,gold,0
405,1,2-person-3meal,email,6,1,8.81,10.9,0,3.0,0,7,1,8,1,silver,0
406,1,2-person-3meal,paid_social,2,3,12.46,12.7,2,10.8,2,6,0,7,0,silver,1
407,6,4-person-4meal,affiliate,4,2,13.11,26.6,0,25.5,0,1,0,0,0,silver,0
408,9,4-person-4meal,email,5,1,11.67,0,0,0.5,1,8,0,0,0,none,0
409,4,4-person-2meal,email,4,2,11.58,0,0,10.7,0,7,3,8,0,silver,1
410,2,2-person-4meal,affiliate,7,1,9.05,18.2,1,5.7,0,5,0,5,0,none,0
411,4,4-person-2meal,organic_search,5,2,11.42,17.0,1,7.5,0,12,1,10,0,silver,0
412,15,2-person-4meal,referral,4,4,10.85,0,0,2.2,0,10,0,0,0,silver,0
413,12,2-person-4meal,referral,5,0,12.14,0,0,4.0,0,5,2,0,0,gold,0
414,11,2-person-4meal,organic_search,3,1,13.85,5.6,0,11.2,0,6,2,14,0,silver,1
415,6,2-person-4meal,paid_social,6,1,13.32,7.4,1,24.9,1,0,2,3,0,none,0
416,9,2-person-3meal,affiliate,3,2,7.57,0,1,2.9,0,0,1,0,0,none,0
417,4,4-person-4meal,referral,8,0,10.43,22.3,1,6.4,0,8,1,17,0,silver,0
418,19,2-person-3meal,paid_social,3,0,13.96,12.2,1,24.6,1,4,2,4,1,none,0
419,15,4-person-2meal,referral,3,4,12.61,18.6,1,0.5,1,4,2,8,0,none,1
420,14,4-person-2meal,email,5,1,12.73,6.5,0,5.8,1,7,2,2,1,none,0
421,5,4-person-4meal,email,4,1,13.24,4.5,0,27.9,0,6,1,0,0,none,1
422,1,4-person-4meal,referral,6,0,11.73,2.6,0,12.5,0,18,3,3,1,gold,0
423,7,2-person-3meal,email,4,0,11.8,13.2,0,5.6,1,0,0,18,0,none,1
424,16,2-person-4meal,organic_search,8,0,12.08,19.5,1,0.5,1,3,3,4,0,none,1
425,16,2-person-4meal,organic_search,4,3,11.53,20.2,0,0.5,1,3,0,0,0,silver,0
426,10,4-person-4meal,organic_search,3,3,12.38,0,1,29.3,0,5,0,10,0,none,1
427,15,2-person-3meal,affiliate,4,0,8.93,13.0,4,16.7,0,0,1,5,0,gold,0
428,7,4-person-4meal,paid_social,6,2,10.22,0,1,25.9,0,3,3,0,1,none,0
429,28,4-person-2meal,organic_search,6,1,11.42,0,1,2.5,0,1,3,2,0,none,0
430,10,2-person-4meal,paid_social,7,0,10.69,17.1,0,31.7,1,0,1,18,2,none,0
431,19,2-person-3meal,referral,6,2,9.0,1.7,0,14.0,1,6,2,12,0,silver,1
432,5,2-person-3meal,organic_search,4,1,11.98,9.0,0,31.9,1,7,2,1,0,none,1
433,4,4-person-4meal,referral,4,0,10.12,19.6,0,6.2,0,0,1,3,0,silver,0
434,8,2-person-4meal,paid_social,8,0,8.3,0,1,11.1,0,5,0,7,0,none,1
435,2,4-person-2meal,paid_social,4,3,9.22,13.2,1,8.7,1,12,1,4,0,none,1
436,1,2-person-4meal,email,4,0,12.68,10.7,0,16.3,0,7,2,0,0,none,1
437,20,4-person-4meal,paid_social,2,2,11.53,9.7,2,15.1,2,10,0,5,0,none,1
438,9,2-person-3meal,organic_search,6,2,8.5,0,0,35.0,0,9,1,12,1,none,1
439,12,2-person-3meal,paid_social,7,0,9.75,9.1,0,21.9,0,6,3,0,0,gold,0
440,9,2-person-3meal,paid_social,6,0,12.41,19.5,0,5.8,0,9,3,0,0,none,0
441,10,4-person-2meal,affiliate,8,0,7.28,13.2,0,23.8,1,5,0,0,0,silver,0
442,9,4-person-2meal,organic_search,3,1,13.68,4.9,0,7.0,0,0,2,22,0,none,1
443,7,4-person-2meal,paid_social,6,2,13.19,4.6,2,14.4,0,1,1,0,0,none,1
444,10,4-person-4meal,paid_social,4,0,14.84,17.5,0,12.8,1,0,1,7,0,none,1
445,5,4-person-2meal,paid_social,8,0,10.84,17.7,0,6.5,0,6,0,0,2,gold,1
446,1,2-person-4meal,affiliate,5,3,11.86,15.1,0,7.4,0,7,0,8,0,gold,0
447,1,2-person-3meal,referral,7,0,11.01,9.3,0,21.0,0,3,2,2,0,silver,1
448,8,2-person-3meal,email,8,0,10.14,20.3,0,5.8,2,0,1,13,0,none,0
449,1,2-person-3meal,paid_social,6,1,10.39,14.3,0,20.6,0,10,0,7,0,none,1
450,11,4-person-2meal,affiliate,4,1,13.4,15.9,0,14.5,2,3,1,9,0,none,1
451,18,4-person-4meal,paid_social,4,2,11.55,17.3,1,18.3,0,14,0,0,0,silver,0
452,24,4-person-2meal,referral,7,0,10.42,11.2,0,6.8,0,10,0,2,0,silver,0
453,16,2-person-3meal,organic_search,3,1,10.12,0,0,0.5,0,8,1,6,0,none,0
454,18,2-person-3meal,organic_search,4,0,10.38,16.4,0,16.6,0,13,2,15,0,none,0
455,8,4-person-4meal,affiliate,3,1,10.47,12.6,0,10.6,1,4,1,7,0,none,1
456,13,2-person-4meal,referral,8,0,8.58,5.9,0,10.1,0,0,0,4,0,none,0
457,10,2-person-3meal,email,5,0,12.62,4.6,0,27.2,0,7,0,10,1,none,0
458,17,2-person-4meal,email,3,2,11.6,12.7,0,15.6,0,5,1,11,0,silver,1
459,15,4-person-4meal,email,4,2,12.98,27.5,0,26.0,2,0,0,2,0,gold,0
460,4,4-person-2meal,email,5,1,15.88,10.4,0,17.8,0,0,1,4,1,none,1
461,5,2-person-3meal,paid_social,6,0,12.69,11.9,1,36.0,1,0,0,5,0,none,0
462,1,4-person-4meal,organic_search,5,1,12.53,0.6,0,26.4,1,1,1,18,0,none,0
463,9,4-person-4meal,paid_social,5,2,14.15,12.3,1,25.2,1,11,0,6,0,silver,0
464,20,2-person-4meal,organic_search,4,3,12.81,6.6,1,5.3,1,4,0,12,0,none,1
465,17,4-person-4meal,referral,4,4,13.67,4.1,2,8.1,0,2,2,3,1,none,1
466,19,2-person-4meal,paid_social,7,0,10.07,15.2,0,19.1,0,1,0,28,1,gold,1
467,13,4-person-4meal,email,4,1,8.19,0,2,7.7,0,10,1,0,0,none,0
468,6,2-person-3meal,organic_search,4,0,8.59,12.2,0,27.6,2,3,3,7,0,none,0
469,16,2-person-4meal,affiliate,3,2,13.32,3.8,0,0.5,0,0,0,6,0,silver,0
470,15,2-person-4meal,paid_social,6,2,11.43,6.9,1,24.1,2,10,0,10,0,none,1
471,15,2-person-3meal,referral,7,1,10.32,13.9,1,14.4,0,10,0,0,0,silver,0
472,15,4-person-2meal,paid_social,7,1,8.13,9.6,1,14.5,2,3,1,3,0,none,1
473,15,4-person-4meal,referral,5,0,13.31,0,2,32.4,0,12,0,4,0,none,0
474,12,4-person-4meal,organic_search,6,0,8.27,0,0,29.2,0,1,0,0,0,none,0
475,22,2-person-3meal,organic_search,4,4,7.73,6.7,0,15.2,1,5,0,0,1,gold,0
476,11,2-person-3meal,organic_search,5,2,13.01,17.5,0,5.4,0,5,1,0,0,silver,0
477,6,2-person-4meal,paid_social,5,3,15.72,6.5,0,16.4,0,10,0,1,0,silver,0
478,1,2-person-4meal,email,3,0,12.01,0,1,26.9,0,5,0,20,0,silver,0
479,17,2-person-4meal,paid_social,5,1,12.07,21.9,1,29.3,0,9,2,18,0,none,0
480,10,4-person-4meal,email,4,2,9.97,0,0,12.3,0,10,0,3,1,silver,1
481,1,2-person-4meal,organic_search,6,2,8.45,16.6,1,0.5,0,4,4,0,0,none,1
482,27,4-person-2meal,paid_social,4,0,12.81,5.1,0,0.5,0,0,1,0,1,none,0
483,4,4-person-4meal,email,6,1,9.51,0,0,11.8,0,9,0,15,1,none,0
484,1,4-person-4meal,organic_search,3,0,7.26,10.3,1,31.5,1,12,0,17,1,silver,1
485,20,2-person-4meal,email,5,3,14.57,9.4,1,28.4,0,0,0,0,0,none,0
486,18,2-person-4meal,organic_search,3,3,12.32,0,1,0.5,0,2,0,0,0,none,0
487,8,4-person-4meal,paid_social,5,1,7.94,12.8,2,7.4,0,3,0,22,0,silver,1
488,21,4-person-4meal,paid_social,6,0,12.72,0,0,7.2,0,3,2,0,1,none,1
489,1,2-person-3meal,organic_search,4,1,11.07,19.8,0,5.8,1,0,2,12,0,gold,0
490,8,4-person-4meal,paid_social,3,1,17.24,0,0,6.6,0,0,1,6,1,none,1
491,1,4-person-2meal,paid_social,4,1,10.95,7.7,2,22.3,0,9,1,0,0,none,0
492,14,2-person-4meal,organic_search,2,0,10.31,7.6,1,6.1,0,1,2,4,0,silver,1
493,8,4-person-2meal,affiliate,6,2,14.35,7.3,1,21.0,0,14,0,12,0,silver,0
494,3,4-person-2meal,organic_search,7,0,8.17,0,2,35.3,0,8,0,0,0,silver,0
495,10,2-person-4meal,organic_search,5,2,13.52,5.6,3,7.8,0,7,0,0,0,none,0
496,16,4-person-4meal,organic_search,4,0,11.88,22.1,1,18.4,0,0,0,3,0,none,1
497,6,2-person-3meal,email,8,0,12.6,6.6,0,0.5,0,11,0,0,0,gold,0
498,1,4-person-2meal,paid_social,5,0,13.33,0,0,11.6,0,0,0,0,0,none,0
499,1,4-person-4meal,referral,5,3,16.14,0.1,2,23.6,0,8,0,0,0,none,0
500,4,2-person-3meal,email,8,0,11.7,8.4,0,16.1,1,8,0,0,1,none,0
501,15,4-person-4meal,paid_social,4,1,9.99,0,1,0.5,2,2,0,17,0,none,1
502,18,2-person-4meal,paid_social,5,2,9.92,12.3,2,16.9,3,1,1,5,0,silver,1
503,10,4-person-4meal,organic_search,1,4,9.72,4.3,1,15.6,0,9,2,6,0,silver,0
504,26,4-person-4meal,referral,5,2,9.0,14.0,0,7.6,0,8,1,18,0,none,0
505,19,2-person-4meal,paid_social,7,1,9.27,11.0,1,7.5,1,6,1,11,0,silver,0
506,15,2-person-4meal,paid_social,4,1,10.92,9.4,1,20.1,2,3,1,22,0,silver,1
507,8,2-person-3meal,referral,7,1,13.83,5.5,1,6.6,0,6,0,0,1,silver,0
508,4,4-person-2meal,paid_social,2,3,13.75,20.0,2,23.1,1,2,2,17,0,none,1
509,6,2-person-4meal,organic_search,0,1,12.36,0,1,27.1,0,9,0,1,0,silver,1
510,15,2-person-3meal,paid_social,4,4,10.27,32.2,4,24.0,1,14,0,6,0,none,0
511,3,4-person-2meal,paid_social,4,3,11.56,6.9,0,24.8,0,0,1,5,1,none,1
512,13,2-person-4meal,paid_social,2,0,11.31,13.3,1,11.7,3,4,1,9,0,gold,0
513,23,4-person-2meal,organic_search,3,0,13.0,6.4,1,21.5,0,8,5,15,2,none,0
514,8,2-person-3meal,organic_search,3,0,11.37,22.0,0,9.9,0,7,1,16,0,none,0
515,6,4-person-4meal,paid_social,6,1,12.66,12.2,0,0.5,0,5,0,8,0,none,1
516,8,2-person-4meal,referral,4,0,11.33,2.6,0,12.5,1,8,1,6,1,none,0
517,8,2-person-3meal,affiliate,8,0,11.71,0,0,16.5,0,11,3,17,0,none,0
518,10,4-person-2meal,organic_search,8,0,12.84,13.1,0,12.6,1,14,2,7,1,none,0
519,1,2-person-3meal,referral,8,0,11.42,15.8,0,22.0,1,0,3,8,0,none,0
520,12,4-person-4meal,paid_social,4,0,12.26,0,3,27.5,0,0,2,0,0,gold,1
521,6,4-person-4meal,referral,3,2,6.26,9.9,0,0.5,1,8,2,15,1,none,0
522,10,4-person-2meal,paid_social,8,0,9.63,16.5,0,11.2,0,5,3,12,0,silver,0
523,15,2-person-4meal,email,6,2,11.78,29.7,0,22.6,0,11,0,8,0,none,0
524,1,2-person-4meal,paid_social,6,2,13.79,18.4,2,26.7,0,1,1,7,0,none,1
525,12,2-person-4meal,paid_social,6,0,9.96,11.7,1,13.3,0,4,0,0,0,silver,0
526,4,2-person-3meal,organic_search,6,2,9.83,14.4,2,10.5,0,2,0,3,0,none,1
527,1,2-person-4meal,referral,8,0,12.19,20.0,0,10.8,0,3,0,1,0,none,0
528,12,4-person-2meal,paid_social,8,0,11.77,6.0,0,26.2,1,8,1,0,0,none,0
529,18,4-person-4meal,paid_social,5,0,15.91,17.4,0,12.0,1,8,3,2,0,silver,0
530,14,2-person-3meal,organic_search,5,1,12.15,0,1,12.0,1,12,3,11,0,none,0
531,17,4-person-2meal,referral,8,0,12.72,0,0,29.3,0,4,0,16,0,gold,0
532,1,2-person-3meal,paid_social,7,0,14.92,4.6,1,16.3,0,16,1,11,0,none,0
533,9,4-person-2meal,affiliate,7,0,13.12,32.8,0,4.5,0,4,2,0,0,none,0
534,9,2-person-3meal,organic_search,3,1,13.65,0,0,4.1,0,2,1,5,0,none,0
535,16,4-person-4meal,organic_search,6,0,13.33,0,0,18.9,0,15,3,0,0,none,0
536,12,2-person-4meal,organic_search,3,1,12.63,9.4,0,16.7,0,7,0,1,0,none,0
537,23,4-person-4meal,paid_social,6,1,10.87,17.2,1,9.3,2,10,0,3,0,silver,1
538,18,4-person-2meal,paid_social,4,2,8.48,10.3,1,27.1,0,12,1,6,0,none,0
539,5,4-person-2meal,paid_social,4,4,8.68,0,0,17.9,0,5,3,25,0,silver,0
540,2,2-person-3meal,paid_social,7,1,10.34,6.3,0,20.4,3,2,0,5,0,silver,0
541,17,4-person-4meal,referral,2,0,14.51,0,2,2.3,2,1,1,1,0,none,0
542,20,4-person-2meal,organic_search,8,0,12.2,10.5,1,10.3,2,7,3,14,0,silver,0
543,13,4-person-4meal,paid_social,2,1,9.0,22.8,2,22.8,0,7,0,15,0,silver,0
544,20,4-person-2meal,paid_social,4,0,15.09,0,0,13.2,0,5,3,8,0,silver,0
545,14,4-person-4meal,paid_social,8,0,11.28,0,0,18.2,0,10,2,10,0,gold,0
546,9,2-person-4meal,organic_search,2,0,13.05,0,0,26.7,1,4,2,10,0,none,0
547,12,4-person-4meal,paid_social,5,1,5.8,0,0,19.6,1,6,2,12,0,silver,1
548,13,2-person-3meal,email,3,0,10.68,5.8,0,17.4,1,8,1,3,0,silver,0
549,8,2-person-3meal,referral,5,0,10.52,0,2,6.7,0,8,2,15,0,silver,1
550,7,4-person-2meal,referral,3,0,13.29,21.8,1,11.1,0,6,0,5,0,none,0
551,12,2-person-4meal,paid_social,8,0,12.07,0.6,2,9.5,2,0,1,1,0,none,0
552,1,4-person-4meal,paid_social,6,0,12.19,13.9,0,3.5,0,8,1,12,0,none,0
553,20,4-person-4meal,paid_social,3,3,12.0,0.9,0,20.7,0,10,0,10,0,none,1
554,3,4-person-2meal,referral,5,0,11.38,9.3,0,23.8,1,0,0,3,0,none,0
555,1,2-person-3meal,organic_search,2,0,9.09,0,1,15.0,0,4,1,5,0,none,1
556,4,2-person-3meal,paid_social,2,0,15.89,6.3,0,32.8,0,12,1,4,0,none,0
557,9,4-person-2meal,referral,3,0,10.9,0.4,0,10.4,0,13,0,11,0,silver,1
558,10,2-person-3meal,email,7,0,11.63,12.2,0,0.5,1,0,3,6,1,none,1
559,8,4-person-4meal,paid_social,7,1,12.46,3.0,0,24.8,0,15,0,0,0,none,0
560,8,4-person-2meal,paid_social,5,0,11.35,16.4,2,20.4,1,0,1,0,2,none,1
561,12,2-person-4meal,referral,8,0,14.59,8.9,0,4.7,2,4,0,8,0,none,0
562,6,2-person-4meal,affiliate,6,2,12.38,15.4,2,3.4,1,14,1,0,0,none,0
563,4,2-person-3meal,referral,6,1,13.45,0,1,5.0,0,10,1,10,0,none,0
564,15,4-person-4meal,paid_social,7,1,12.26,11.2,2,6.0,0,12,0,22,0,none,0
565,14,4-person-4meal,paid_social,2,1,9.7,4.8,2,13.6,0,0,1,0,0,gold,1
566,16,2-person-4meal,paid_social,0,2,10.44,0,4,17.5,1,3,1,4,0,none,1
567,7,2-person-3meal,organic_search,5,3,11.27,2.0,0,16.7,0,3,3,0,0,gold,0
568,18,2-person-3meal,affiliate,4,2,8.56,6.3,2,0.5,0,6,0,4,0,none,0
